body_posture,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,right_torso_angle,left_torso_angle,right_hip_angle,left_hip_angle,right_knee_angle,left_knee_angle,elbow_mid_x,elbow_mid_y,wrist_mid_x,wrist_mid_y,elbow_distance,wrist_distance
open-4,61.24892130145909,66.6225988420503,129.0662927449521,161.89393744643698,84.15558707023729,40.15468563443815,175.66902006797554,173.42240892762655,178.1309297820508,179.59125230889723,351.3492774963379,242.56702423095703,375.8862018585205,375.8862018585205,256.4090212818455,278.38390181225236
open-4,165.2995437368288,48.29388675083945,112.50058446022442,130.81184670455832,47.65691078311275,28.02677691515193,175.87420878355036,171.98880824140514,178.68969636620199,173.12860737975217,351.25404357910156,266.4281988143921,358.12275886535645,358.12275886535645,199.09383402755043,246.5640333349331
open-4,177.94120883589727,152.77193874604527,103.84019766623622,113.44792014680452,28.74835829904192,20.199855153337783,176.7156763605861,173.53317997862624,179.20258545150844,175.5657602461306,362.6488780975342,280.8181858062744,369.8105812072754,369.8105812072754,165.83122414684127,178.8498835970819
open-4,25.919605788444816,151.00816918990668,111.83027526807615,111.15957215799716,26.891880163245986,28.220495463545774,175.12688329860333,175.86327445184995,177.8570866246203,177.10461684142555,370.6339454650879,297.84974098205566,338.1382942199707,338.1382942199707,184.5329162359769,285.2558558376809
open-4,30.96715303169581,131.66351582609386,126.72813099701042,115.93452206893876,29.672462695570694,45.334496306746786,177.00204516961037,173.47946047147573,178.5172407687422,178.7186462703397,377.6586151123047,286.1683130264282,335.83099365234375,335.83099365234375,211.61054152291814,304.721629544936
open-4,36.964001343732726,116.94599639401187,134.30049674748167,119.8925616952829,32.81462916661634,54.146884496490394,176.89042421430727,174.0904804510598,177.3349384692596,178.89630412944356,380.85350036621094,278.445725440979,336.0150909423828,336.0150909423828,227.87360986326397,309.54334701205835
open-4,47.593947473132026,120.1413200370362,149.59108768083212,123.17176136236621,33.29888349456707,71.85802390351665,176.37655737271788,173.88599042736226,179.17258771647764,179.14944996255775,386.1443614959717,262.2260856628418,333.12936782836914,333.12936782836914,243.92513928395496,325.505699929744
open-4,54.503563583387056,115.64987454673891,160.8455476262225,129.52025293803703,39.96472281526397,82.67083382876451,175.65693274709506,173.0619565529467,178.79409045537324,179.0302254532017,383.45022201538086,250.1420545578003,328.6460304260254,328.6460304260254,259.441507652374,324.42157131732097
open-4,32.39087280524303,129.45077044747805,118.96099957833015,113.12506461117626,27.532239540656494,37.980670147873916,177.00211720579057,170.1305171572041,179.27160025313174,176.57216790837788,376.5147113800049,292.70429134368896,345.5748176574707,345.5748176574707,199.4907102605894,282.9961648802805
open-4,148.7239037989955,148.01259882478425,108.68232456468124,111.70941891431933,25.58476307477938,27.40762982216904,176.1857030254418,174.2634443060022,178.94682096864176,178.76164778392996,369.0949249267578,295.88082790374756,345.1133728027344,345.1133728027344,180.58842825914363,263.2926468688162
open-4,172.69623132040456,155.6481108312779,106.04278532466626,112.29124807016336,24.861726748087875,25.032087849075097,176.11396401308232,175.494337381033,179.9578470653825,179.23962019674414,366.0276222229004,291.8015670776367,352.9157066345215,352.9157066345215,172.16121210318988,251.88052363274673
open-4,146.68566940190092,170.48295016245007,106.00995098420627,107.74473664623466,20.920781729995216,25.010129949396106,176.02084937545158,174.3483309738816,178.89786962136077,178.12642235131,368.80090713500977,292.278470993042,365.79505920410156,365.79505920410156,164.71115347251958,245.40079092719313
open-4,148.92603140255642,152.68027419699615,109.56260145089274,112.86453802139305,27.057393848663377,26.42203600194845,176.4075139624836,177.27020731770457,176.43287200297667,177.06359779753427,367.2106742858887,299.11301136016846,365.41638374328613,365.41638374328613,183.08925588535914,323.7028870464521
open-5,85.88487162822484,85.06488966972718,113.40169228125909,107.6682840099791,23.20472421376227,31.124161958238158,171.63692849126878,174.14520865236014,176.41492003109676,178.03947683509836,353.60339164733887,293.77570152282715,365.2378463745117,365.2378463745117,179.35496851504632,297.9606129876983
open-5,79.95683739152557,75.16523318074552,112.056626061271,109.76087825079522,24.96100432758077,29.925164857482507,174.00144647586123,173.58130817582256,176.30468795387074,179.69478086915336,356.9896697998047,294.7024154663086,365.853271484375,365.853271484375,211.12986582126535,351.3768146872518
open-5,71.47878088033957,76.6405459377856,114.08512402802677,108.41512796676868,21.1616531214096,35.83881115946425,177.05507200327796,170.69683437639785,174.31858975093246,176.59948987990168,387.7444839477539,292.76837825775146,388.9044761657715,388.9044761657715,216.2693537941243,356.87729618582443
open-5,95.78181391797078,49.36922801851257,140.34711138812446,110.24307407462959,21.330579091320576,63.485257645441216,177.14770251966135,168.75177689910615,175.6395872739887,175.12967574947848,396.66075706481934,271.90403938293457,418.08773040771484,418.08773040771484,260.5410925141782,378.37182325097797
open-5,124.80524564080014,86.87468385347844,157.51643375427795,129.16655514322608,41.81465583393816,80.26750343158982,173.7786551946379,170.7175189497764,179.67206332871558,178.0811423320478,387.7152442932129,244.87764358520508,393.39669704437256,393.39669704437256,311.02959629707084,476.3363340413407
open-5,108.64081764394122,86.63212634630668,146.10559279324815,134.74992250634227,48.29032179470591,64.53514506717185,176.72579838547574,174.47328684756627,177.67518844370494,178.9142339728183,296.99376106262207,252.54103660583496,307.8121852874756,307.8121852874756,277.70469740757756,428.3139798255492
open-5,132.19363517360492,66.82553306879537,138.62764693471303,141.38850970937636,60.05200008061732,53.21204957944799,172.3780542517045,174.78422350272209,179.71765161803333,179.77221316310334,256.3586091995239,258.4248161315918,293.00243377685547,293.00243377685547,275.7125412008852,403.5138396595094
open-5,96.56168286823717,73.11643510143584,127.84238769233758,118.66294563580053,33.877655457129556,46.6796996649239,168.57257173799545,174.67174516240627,171.0049542129163,178.1686646001228,256.0980415344238,200.995352268219,262.5375461578369,262.5375461578369,153.28466903449322,233.3744728797419
open-5,54.14250291630847,68.25555628733636,126.57227322916863,122.19135220375354,40.26153411317793,44.41776356442898,173.81215993925392,172.42421458361756,177.89152162061214,172.28551710477961,225.5834674835205,208.86950969696045,215.06973266601562,215.06973266601562,151.6231559077138,187.47025605050806
open-5,52.299026029911616,79.05490771126509,122.40205785145322,111.1345012075279,19.234308572166583,46.268922157356556,173.4809703854429,172.71349850515637,173.84390767848538,173.2127321442026,266.45015716552734,216.0724925994873,256.39429092407227,256.39429092407227,124.57306112900369,175.0319645372287
open-5,100.75234255595645,55.643273084143466,123.45542599627963,123.68012167104212,44.495143853457456,36.58804681513533,171.38628017881675,167.3029866814344,176.51180811444692,178.22864598261262,217.86606788635254,210.44752836227417,234.29565906524658,234.29565906524658,141.3018071561727,202.14069435323418
open-5,97.53201107006632,23.943866871169853,126.60976726489754,113.82142442449013,41.84110383840483,32.55537604606829,172.2006307960072,173.1492947639887,177.6422662893293,175.69143646738064,214.88983631134033,213.7044095993042,237.9180097579956,237.9180097579956,136.36762189040124,173.15679332234316
open-5,80.63340176760136,23.927335834438956,120.81886892695012,110.2139662289647,38.530192140383896,28.8268717974055,172.18813823632178,170.36726452867873,171.376620132337,174.5852033931136,227.5241470336914,215.6539821624756,254.20559883117676,254.20559883117676,125.52721222239309,167.81679352068025
open-5,26.632333088371276,75.92829559793567,118.9178388908407,115.6658773300948,23.361161897450728,42.81526308890043,172.35560363276457,173.9852328733994,167.8670332119757,169.32266315558155,234.7484016418457,214.42185401916504,210.65762519836426,210.65762519836426,123.37353108361594,161.23422796631309
open-5,23.042443670822916,76.26653141426301,117.7902891868829,115.24643775550174,21.69655286460687,43.62263032251814,174.42610025503896,169.07640342228532,168.9588289069201,170.75156174913727,227.09399223327637,209.85856533050537,199.80594158172607,199.80594158172607,115.57864035168757,153.48789380850576
open-5,17.94875104828896,85.2793121587843,94.18611925419485,122.78202667190476,20.439531337612017,28.41433279655237,174.8754640507694,178.8239541652054,167.8934785264734,154.99222671728023,215.470609664917,201.84354543685913,173.61027240753174,173.61027240753174,80.23233500124239,96.09199651239392
attentive-1,89.87667612899178,16.36912267060942,96.35157541574694,94.18802251644469,8.283566931568464,12.368344825430254,174.62901459858955,174.2675679153757,178.88156057585982,178.71432792666354,337.30907440185547,297.9665994644165,310.14373779296875,310.14373779296875,131.68325884402643,116.50752027287788
attentive-1,87.23545105853188,13.10249961109881,99.18653467542435,98.3545873482807,13.477650506593331,14.489467642433908,175.29842224375668,175.23630727258706,176.36051306995745,178.2117802996374,326.6591262817383,294.81378078460693,301.1591911315918,301.1591911315918,162.09594498675273,139.2509203283906
attentive-1,82.7134258581112,13.416693447624235,105.06345830664888,93.31069535789719,11.676365204953651,17.59049308030103,177.08256126802004,175.51961340814736,176.74132239427357,179.53060214166126,327.22954750061035,297.595796585083,290.88343620300293,290.88343620300293,190.47362922186025,152.04505346067748
attentive-1,79.64555195485532,35.29862958928726,108.59237423872928,74.91204163572291,1.6285527986708457,15.87910494686448,174.8404367628735,176.52458718158982,177.0750852415323,178.50389376773734,356.0239791870117,300.5560541152954,341.0793876647949,341.0793876647949,153.88957962804696,160.55914315484492
attentive-1,92.28265021429713,4.255701981035296,95.64433084084756,100.8207924688863,14.441414023879263,11.931517064695852,178.48855300922983,175.70815381191528,177.68394196310018,179.84132858891599,307.58891105651855,294.1815948486328,261.1807060241699,261.1807060241699,183.8856511012279,155.84575963293045
attentive-1,99.93645492925708,1.4941811169156909,83.97527542599047,107.30701053055593,20.047096135552657,0.1610840078014261,172.32770528656445,177.9425057653712,175.1377572548894,178.52973366913702,288.1927680969238,294.12518978118896,243.30096244812012,243.30096244812012,139.48426069210166,82.46714013205619
attentive-1,173.24582372452798,43.349581353324204,98.96134724723659,70.63142517343836,9.585596057924992,7.335550634470176,175.9876107355588,177.0485871127474,171.96036223518124,174.38726832665174,284.6706962585449,291.3330888748169,320.4662227630615,320.4662227630615,86.36269411624575,141.88608511867542
attentive-1,153.98026931972714,52.61961870454555,95.52222651603958,65.00295566032878,25.165654107564368,12.958708547538027,176.86983290757394,165.31080087982315,165.05433562346425,152.6445246035532,299.91689682006836,286.1754512786865,318.0085563659668,318.0085563659668,33.77585037278887,137.57491725593874
attentive-1,87.28311197667479,3.373254677462894,95.73800572433686,103.0218132514799,12.910358576176208,15.495158032714878,174.87787648152812,171.19243507711766,171.2614607303141,175.19348215471078,256.7653179168701,226.5026092529297,233.07392120361328,233.07392120361328,85.57519478173299,60.3533979894815
attentive-1,107.2490736078345,18.182368667958308,85.60234081627164,108.29624930281393,20.33402938441619,4.101015536526086,176.31792132557135,169.4502571577107,171.15089497706052,174.00383526258034,241.60627365112305,222.3654270172119,213.6582088470459,213.6582088470459,78.86259933801418,46.057462143077395
attentive-1,96.54270795062168,42.63618142987505,103.83745995059094,70.78755472908321,8.743015175576382,14.993212785988867,174.5868761814997,172.10856682694399,177.09577996551212,179.97578049490775,259.30066108703613,224.88970041275024,253.47013473510742,253.47013473510742,67.15848552323897,84.35507648615648
attentive-1,108.62909559017929,45.27475953208291,99.4185722287633,72.09098617795685,8.332433790030846,10.396895666232819,174.885538976559,172.45413410947816,178.68484525426135,177.98760224706083,260.31070709228516,226.76917791366577,267.37719535827637,267.37719535827637,58.06810012391007,71.95731483289032
attentive-1,42.98870686010198,57.63617594702614,102.36841215082859,60.64383793746585,21.7154420119469,8.326698620865034,177.12964535737706,179.82461415172318,160.05988459949828,165.5889628346467,283.58821868896484,217.35779285430908,310.57345390319824,310.57345390319824,15.089159130241448,23.19186971725054
attentive-1,17.644561862114166,56.33054766563609,100.87954524174236,59.069584521923574,26.43193597598647,16.445955999061265,179.15514168170458,173.4590777067808,171.0369269270282,171.53335150979652,296.50513648986816,213.3464241027832,312.70047187805176,312.70047187805176,34.927490607897646,37.14657612586287
attentive-1,87.34859542656726,55.91321141147591,98.14260687118902,63.031454637911715,27.494577933206976,18.400345208452052,177.74199538238614,176.16491477950748,168.4654228869434,169.4389633846853,299.5640563964844,212.2303819656372,301.9833183288574,301.9833183288574,34.84440317603108,67.19012473478428
attentive-1,37.735443398780674,49.898108406677984,98.94821553411144,66.30174925790287,15.252624256991613,8.929112504940523,174.9232908534869,178.5551400522248,173.34406584129576,173.38867324125232,277.675199508667,211.6055130958557,300.16749382019043,300.16749382019043,23.94562554338844,29.58683505073138
attentive-1,25.90393465061659,43.403800687071524,104.06121098101532,65.50176755631456,9.251739019726026,8.973106394009088,179.31492356809545,177.39389359651244,165.14762010390817,173.28319316280746,278.65530014038086,222.22316980361938,299.4963264465332,299.4963264465332,42.055951213409905,53.542688105956536
attentive-1,33.98208441226295,46.10037758586566,112.49068913771285,60.121631215573224,13.990297714051998,14.279094329932391,179.23217749155106,178.22659950678687,167.25356057975247,171.20563129026974,277.77063369750977,215.16797304153442,299.68515396118164,299.68515396118164,36.72159634218144,42.60313078548307
attentive-1,43.58291973041031,46.1230261786351,100.51652002663039,68.46530753711839,11.948758324455097,13.81564053749018,175.72865397592142,169.9077397479311,172.98078643957584,170.65195591956083,278.02252769470215,209.40654516220093,287.10792541503906,287.10792541503906,46.04312490836019,50.29841569543444
attentive-1,14.662379009896311,46.043433385349026,102.41167595961402,69.56116833680463,13.631750756138768,14.596645119133568,172.46255830535682,177.56749272028296,174.12991284322084,169.70278371931013,276.60409927368164,209.63179349899292,288.67700576782227,288.67700576782227,41.940237126256825,23.610114643299003
attentive-1,12.653733066271311,45.16561783051234,105.66265613396843,60.49336197624546,18.481405202076584,16.79431182968005,176.0186247606013,173.71111886462657,171.64543960686265,173.34479590347252,289.60795402526855,216.28584623336792,301.3698387145996,301.3698387145996,47.65333533321747,54.88790716007471
attentive-1,87.93717710391977,25.33843067217366,98.72327983329849,87.68162796362637,4.094168289998377,13.419598632137854,179.18566793202194,168.92838157987617,175.66664636812246,178.9119714935188,269.35115814208984,225.8189821243286,253.47356796264648,253.47356796264648,79.07850012319844,78.03123659378271
attentive-1,90.63462751187201,11.421137783581935,94.14874371156364,105.41961243848452,16.0076172244167,13.662270978952872,174.87327221208508,171.2977566014971,175.39649866880757,177.52961162654347,291.7139434814453,225.60497045516968,273.2580852508545,273.2580852508545,88.25759001747393,58.022050582701134
attentive-1,111.10038341769291,30.94775172139605,79.61486146040951,107.89415784824972,14.786489357657754,4.2095843858388795,178.31305285564807,174.3832025772454,163.52977984684122,159.35360945806138,279.4566535949707,217.13100671768188,247.68925666809082,247.68925666809082,59.30592090811321,46.13571807727437
attentive-1,111.84699557685691,155.06351042200106,79.01884233392295,104.82518106938474,11.638376710315043,1.2101162465915827,179.3250853855522,175.34524491544116,163.34128170507861,164.37026427184844,292.2069454193115,211.98110818862915,261.95295333862305,261.95295333862305,53.47749184071138,13.736784437950813
attentive-1,125.09283377959396,103.49846195464079,69.68788164473838,110.5392826292626,9.947052594896606,4.437666100971569,168.25720509250104,179.48814315293728,147.07268285364034,167.39685439297324,308.2483959197998,206.88710689544678,276.48919105529785,276.48919105529785,43.32845676564922,28.12460549822663
attentive-1,117.62428779160447,125.3785566196071,60.72295635080991,113.92015907561189,14.54253042673061,15.194367211949142,178.27361612450085,179.95349118040443,163.70359055141134,153.88522027346076,283.18639755249023,207.7873420715332,253.83055686950684,253.83055686950684,15.508943419703742,12.339070476517366
attentive-1,109.27156346086288,83.23648125143518,44.335647661160465,128.60821323129812,14.727042627439747,19.71050054881197,178.62106269807342,172.76731721748268,151.98030747913768,143.41940143983794,272.2220039367676,202.71474838256836,250.73904991149902,250.73904991149902,2.263867889620726,18.6498473146622
attentive-1,127.69655824282592,153.01287086891872,38.514468539594915,130.62916983631257,16.732232876942685,25.866251617896175,179.85480246762856,173.37654503815557,159.7075607817665,147.90658111741857,261.4547824859619,195.3452754020691,248.0576992034912,248.0576992034912,2.422441502898534,16.279732063099523
attentive-1,162.5451879984142,139.02238286459058,23.68778181253437,145.44321496357296,12.133729392258237,24.294090587292196,176.8657335429206,175.06798893132031,162.20049818318384,153.15884668857518,265.7166576385498,197.87360429763794,251.76243782043457,251.76243782043457,8.525616142644141,12.138124148121111
attentive-1,22.049577464471465,138.78867740087688,95.12449025210415,87.94868232917901,25.607802701421377,32.38626942107288,177.60885663932714,172.828230420071,158.42498794695933,159.33457857072494,252.06867218017578,196.9066858291626,247.15776443481445,247.15776443481445,18.729410715996654,8.265141436456991
attentive-1,51.856057953345456,116.57547645675719,97.54535994155574,91.40274803908703,17.186101848215667,29.749798494836313,177.4315858684745,164.8637262874896,161.24238972348198,144.75931342543853,251.83910369873047,198.10263633728027,240.94651222229004,240.94651222229004,31.959564952945755,27.27597419977764
attentive-1,98.36683949619126,119.22514699778924,58.49642895521889,125.28281557357839,25.98724048924658,22.803039581002306,177.69293250111153,171.26559760851478,156.7689344225745,154.14235307844353,233.0014419555664,205.1625394821167,212.22702980041504,212.22702980041504,14.092277392248256,13.422153779020288
attentive-1,108.64572219334148,87.72605606505202,73.92143936650174,128.82339843116114,34.01100701086336,0.3948762109039761,178.33738589480814,177.4057911414055,165.4117292326608,152.1534330185836,236.67548179626465,211.78846836090088,201.35848999023438,201.35848999023438,60.028812313711406,29.778864969380272
attentive-1,98.6117143413936,5.507704407365425,87.49617187435202,100.44524438835704,9.90496922561194,9.334493790323684,179.7368878544317,168.90587034440082,173.93348884595906,174.05780472511682,264.44263458251953,220.02214193344116,240.41574478149414,240.41574478149414,79.26735673446913,70.06330940669605
attentive-1,91.86204045514827,13.352775429454919,96.3474041045269,96.88931311889937,9.919021613163192,14.964446321281253,170.89352401304174,170.0261990269161,168.11020185886912,176.54819307232623,293.1686019897461,220.50856590270996,277.30295181274414,277.30295181274414,90.71432429481892,77.66117595138773
attentive-1,89.33485258868603,21.5378251628119,96.810143523888,88.84793644624128,4.224036297503175,15.354618381691926,175.09086334763234,170.7499333958222,179.29596396486173,178.92013579152226,292.4862289428711,220.84774017333984,274.07410621643066,274.07410621643066,88.478497155528,74.1601502243036
attentive-1,88.05880111579131,38.6218341721152,104.54780701942065,77.7270612653416,0.2889949809113189,14.963636023400452,175.68408352752573,169.3240612370354,179.7700976317571,166.36132907039342,272.8079128265381,218.50147247314453,270.3012275695801,270.3012275695801,82.44869547808614,79.01178079674393
attentive-1,4.94741870912671,78.05593057884624,108.75738484595753,97.41113173825819,16.5607562511656,23.420261672329666,175.3977604890577,175.89297628384696,175.581281330245,176.66601137333822,280.6697368621826,216.6798233985901,306.83905601501465,306.83905601501465,111.60254895464743,73.77103049878997
attentive-1,9.706266131039568,103.01983536674605,111.27940254377793,81.68293292864874,1.8702487234267917,20.377436866049912,173.8395368292697,178.46708404458806,176.06875015067948,173.937369326526,282.5347423553467,210.67619562149048,310.1155376434326,310.1155376434326,75.88211708047275,81.3144271289433
attentive-1,6.756616739749891,105.95838267564538,107.65063664422871,76.19108122969307,5.092968979658429,17.62355941167662,177.30126593090168,170.2817044000512,174.84979776292184,160.12316292524025,275.3806972503662,209.09472942352295,301.05250358581543,301.05250358581543,64.66056171181177,71.48337318657725
attentive-1,7.327703193026738,114.58797329879769,107.06108652955595,71.5733377034034,5.411030097722738,13.688309302537874,176.8474916778802,179.683451869115,163.94892287495801,172.09254776460105,288.6487102508545,209.64293718338013,314.6553134918213,314.6553134918213,52.34399845743502,81.85385057318864
attentive-1,18.48710642812562,110.06728165355038,116.28312106543078,75.31634933728512,1.930869791827545,17.90260636139128,179.55873222476748,176.830800150473,161.9088442380236,174.56121173785786,287.5122261047363,208.57808589935303,317.0715141296387,317.0715141296387,54.351440278333385,85.99424275122085
attentive-1,13.869668134418944,125.22928080004112,111.60735238310755,65.37286255884119,7.79029981699905,11.871232530736988,176.37920293398932,179.878978298183,167.04382132870032,165.1511018457447,290.25893211364746,210.29412746429443,316.02848052978516,316.02848052978516,38.52856828484879,82.1273792486466
attentive-1,14.734465655037784,124.57805626401152,103.34558205699432,64.27783805160205,10.028077733623288,4.046368255901449,171.8582421114704,171.74506234570083,173.83368234208535,144.47190997898414,288.57879638671875,212.5575041770935,319.5115089416504,319.5115089416504,32.7458846721306,73.18367662930483
attentive-1,126.94688431981665,109.33989954305761,111.47244306527327,58.509643361550225,13.953768915128547,6.387181996638977,174.70137411526267,175.96553325509245,151.70386977286586,164.93569775055278,293.5361385345459,214.25835371017456,322.0650005340576,322.0650005340576,10.37962936308866,13.829589962386482
attentive-1,145.72219651988485,114.90045270818833,150.3949042501472,25.270954704949062,4.972079894724443,3.841734504791495,169.9161374277978,178.29870011572518,149.9975806749508,165.25804877408737,288.61035346984863,203.98092985153198,316.71377182006836,316.71377182006836,7.229860114087926,29.45418120585766
attentive-1,7.669580777901053,117.76330576595156,115.91636859461916,69.4365511125507,2.749164218569435,14.616323984456324,179.25997871215134,169.7605699193392,167.32150095335393,150.91927024787756,312.89703369140625,206.22535228729248,337.4657440185547,337.4657440185547,54.14136187597998,80.26937058289273
attentive-1,0.5322926551781925,95.84403102643522,104.69143447506289,86.65728371974286,6.752554645909069,16.011404880696396,179.49181374532043,177.87834174019338,170.69079584080015,175.647725022935,319.3054962158203,210.38289785385132,346.66893005371094,346.66893005371094,74.16809961549698,65.75763331138748
attentive-1,19.957115580865075,84.39748711041277,87.28094622966584,100.99194960909605,13.007429567049277,8.483795409011272,177.03796134848696,171.99416360626174,170.95349656067827,174.25163023543428,311.1281681060791,214.6796178817749,334.06171798706055,334.06171798706055,90.83245018341265,79.37110130276062
attentive-1,34.453650913577775,87.9630590662133,89.81727278072289,91.31428627428154,14.10345622901741,0.12157560026783461,179.55506415782878,168.48812467811598,174.87073765411188,179.5801751514033,282.83056259155273,214.1638469696045,299.4367980957031,299.4367980957031,82.65777499340251,84.46227302652808
attentive-1,40.3902423170907,83.87622586333454,77.8624684160464,101.7811904421193,16.59709541130836,5.3882787252077895,175.4331143048675,173.26015605076293,169.44040591887028,169.91938064034548,289.11861419677734,210.2708101272583,298.5689353942871,298.5689353942871,71.75538284822314,78.71927694520149
attentive-1,43.902639146676265,102.01714963575346,66.19781648733718,102.22297855329538,7.18237543473266,10.191126720403174,170.69910747517815,179.05054864458208,156.9854881625343,166.59049499867666,305.47101974487305,206.55059337615967,301.4601135253906,301.4601135253906,49.20676610013189,80.60567290436052
attentive-1,47.51968353714718,113.19702396502935,56.528755357627034,105.05818459840356,13.481396398649895,20.155611655167124,179.19568695708824,174.89941147031507,170.68229320306259,163.78724480102773,281.4542579650879,204.65236902236938,278.79244804382324,278.79244804382324,35.02984442593097,84.92698079741231
attentive-1,75.6668039859695,136.37117221941966,56.59706871856553,120.42062828259198,27.525858620989126,27.502111506696288,177.85605839609826,173.3628336481522,160.5084268384099,153.2102786237616,271.59668922424316,199.28094148635864,263.3269786834717,263.3269786834717,16.026919553541653,15.819625900445896
attentive-1,61.15264117129355,113.03837778090572,50.887019192871534,121.09980771994313,25.51107828294683,27.431772722741087,178.63208852756648,177.26730958932563,163.39207190503427,155.42307296554318,267.39184379577637,193.05742979049683,264.6942710876465,264.6942710876465,30.42282448770695,58.697888663883646
attentive-1,43.715879118506166,90.14645370142497,67.94342584605579,103.89281873779261,13.15020715934838,9.216437527057979,176.80974675121104,178.94428114578017,170.67715019788295,158.50142289690663,266.38864517211914,207.88642644882202,270.6666374206543,270.6666374206543,58.11017361619121,81.24079204302976
attentive-1,40.643383975924735,80.75582888991511,81.38486230517381,97.9665613660706,14.86652989613126,2.257111945570428,176.55029981716928,175.6181056865053,174.08961426601692,170.44646835304073,261.563663482666,212.4802279472351,272.82618522644043,272.82618522644043,80.91734529244859,80.56609087608044
attentive-1,25.335335680579018,80.58689343622312,89.92639698001015,104.0883782994716,19.201470819488446,7.547170624247103,171.29542342140857,171.98810200869076,165.17489179847055,178.52035703729618,257.88835525512695,210.13695001602173,282.58373260498047,282.58373260498047,118.06601649631551,98.98363095454323
attentive-1,15.04009414862141,84.04365656226763,100.25659163619066,95.36755784164475,14.056830560414477,12.388978385469617,171.91318753729615,157.41681625443985,178.73726907294517,158.13809156666582,182.21624851226807,300.6216859817505,210.09942054748535,210.09942054748535,130.7379757530725,85.4408379680039
attentive-1,31.42440165931156,74.79678577550938,83.15080287226765,107.37415272807961,19.86087628314663,0.8288259262963757,178.4091974670807,172.25859547003992,174.9374447961329,175.29602134092167,194.88591194152832,304.7037363052368,217.05366134643555,217.05366134643555,139.26790896768185,126.2559555342962
attentive-1,42.58132267728704,89.26763204437796,72.20949960993178,105.91836801470649,16.191046835105237,11.571795998983092,177.7552444638098,177.30333854556665,177.1323564121238,176.54395308478976,227.04683303833008,291.60568714141846,232.5980567932129,232.5980567932129,106.06487239210135,135.91689031281956
attentive-1,38.027495036956694,80.83232013058037,74.87388705401445,111.98191895107522,19.995882916137578,5.128618120980016,179.16780902204533,173.22530473755427,173.74196424673883,175.75657174716892,204.50024604797363,294.9327278137207,217.810697555542,217.810697555542,131.7408282182886,147.2351765994325
attentive-1,25.911854211042975,74.44473032839029,84.45796376704331,106.19457821546384,18.95267749665055,2.0530172409684853,178.72201238630456,165.38894077125443,170.48613989086925,168.84400849642657,220.9119701385498,299.8486661911011,257.54509925842285,257.54509925842285,162.1208872186293,163.86835878784905
attentive-1,11.66587735672195,80.68456229243863,101.41952925692479,101.92603823919812,16.2136782359117,16.39971431667287,179.85930228173947,170.06087411547094,175.91554075046267,175.41343978799614,173.49426746368408,296.8355369567871,216.3769817352295,216.3769817352295,193.46590076156156,156.1859772197477
attentive-1,0.11858811901875634,94.02586920981778,104.6764149882085,82.8747845453988,2.518729435852463,16.129440188458656,178.06220667211383,163.10228059545076,167.77266636368847,160.5809057076095,226.4175796508789,303.71429443359375,268.95548820495605,268.95548820495605,154.7275136268345,136.93553412825256
attentive-1,5.902101323709344,94.27816882961864,100.59373011709823,81.57232590141619,0.4998843116497096,12.503868847058763,179.3050459022438,173.50692671195864,171.48280151934753,176.48509543809797,288.15181732177734,305.23072242736816,332.81734466552734,332.81734466552734,149.1070125209136,128.6741478605834
attentive-1,1.3505175526904454,101.64865486511587,104.91693741670558,78.96924412725946,1.7746437500013243,14.313512657974886,178.65285143833879,176.2985692537853,171.86306343489176,176.39232154373863,366.4167881011963,302.8029441833496,409.48768615722656,409.48768615722656,133.77850508411674,133.6133364574295
attentive-1,3.974731653470956,99.8888728582624,106.26382550184037,79.36416182203646,2.2454475707570234,14.342904359919931,176.03203206782328,171.6895025599812,172.27074180156743,169.16913602861175,379.1937065124512,297.9615068435669,431.0391616821289,431.0391616821289,129.4461798789869,144.9193573789742
attentive-1,17.51465452151926,88.30643468573066,94.56475205843029,93.86163663771205,8.499256137255411,14.719682599042153,177.751202197095,168.3457711487336,173.14365662772937,174.60801630090367,445.2762031555176,304.1958475112915,483.6201477050781,483.6201477050781,182.50014551712104,146.20731333874087
attentive-1,34.16286815597863,75.19901711085107,88.44768446676785,104.30674047177453,20.773607900332358,4.282342725234809,176.4194656503586,171.2685724202982,179.60343389295795,177.20715111746688,398.6141586303711,306.61341190338135,422.8986358642578,422.8986358642578,197.52537819657394,147.54934018229082
attentive-1,43.93718876539076,74.07575322400034,78.36614369489396,106.55731120305319,19.870742419789554,6.027150710631558,179.32920942777105,173.09933010123981,179.91967561996245,177.90727231824565,366.513032913208,299.3355417251587,380.63005447387695,380.63005447387695,160.7643472992034,149.81832540500412
attentive-1,48.78587786349947,103.68067103326985,77.65837529483146,101.28191646356338,14.308372885218922,5.091712646188032,176.05358298493903,172.22853281901993,178.14767671144196,174.98984846896366,333.3123207092285,279.55414295196533,320.1603126525879,320.1603126525879,120.3551288979918,138.22112511073772
attentive-1,44.71121557987994,141.92126812754293,64.3772527771745,112.95457650108703,19.866970063690978,17.26309172972219,174.3642619360494,177.89917445250333,173.15280272326376,179.10510131240346,268.8256549835205,262.0894432067871,251.5931224822998,251.5931224822998,56.53207890816762,120.4802816653591
